job_id,job_title,company_name,location,company_name,company_size,industry
283,Computer Vision Engineer,Stevenson Ltd,"Jeffreyport, IS",Stevenson Ltd,Mid,Retail
284,Data Scientist,Scott-Wright,"Lake Shelly, CN",Scott-Wright,Large,Finance
285,ML Engineer,Gonzales-Charles,"South Sarah, JO",Gonzales-Charles,Startup,E-commerce
286,Data Analyst,Saunders Inc,"Lake Lisafurt, ER",Saunders Inc,Mid,Automotive
287,AI Researcher,Park PLC,"Amandamouth, LT",Park PLC,Startup,E-commerce
288,Data Analyst,Jimenez-Brown,"Stuartfurt, AL",Jimenez-Brown,Startup,Healthcare
289,Quant Researcher,Mendoza-Smith,"South Amy, FJ",Mendoza-Smith,Mid,Retail
290,ML Engineer,Hartman-Torres,"Leeville, GD",Hartman-Torres,Large,Tech
291,AI Researcher,"Johnson, Humphrey and Walsh","Susanland, GQ","Johnson, Humphrey and Walsh",Mid,Tech
292,AI Product Manager,"Rose, Miller and Gonzalez","Perkinsbury, ES","Rose, Miller and Gonzalez",Large,Automotive
293,AI Researcher,Meyer-Randall,"East Tyler, UA",Meyer-Randall,Mid,Education
294,Data Analyst,"Knox, Diaz and Fowler","New Monique, NZ","Knox, Diaz and Fowler",Large,Education
295,Quant Researcher,Arnold LLC,"Kathymouth, SB",Arnold LLC,Startup,Healthcare
296,Data Analyst,Durham LLC,"Lake David, JO",Durham LLC,Large,Education
297,Data Scientist,"Robinson, Chang and Jimenez","South Richardshire, DM","Robinson, Chang and Jimenez",Mid,Retail
298,Data Analyst,"Dunn, Anderson and Barber","Melaniestad, ET","Dunn, Anderson and Barber",Large,Tech
299,ML Engineer,Lee Ltd,"North Rebeccaton, LB",Lee Ltd,Mid,Automotive
300,AI Researcher,Powell and Sons,"South Angel, AL",Powell and Sons,Mid,Automotive
301,Data Scientist,"Thompson, Bonilla and Caldwell","Wellsport, ER","Thompson, Bonilla and Caldwell",Mid,Finance
302,Quant Researcher,"Allen, Navarro and Palmer","Millerton, SA","Allen, Navarro and Palmer",Mid,Retail
303,Data Analyst,Hunt-Richards,"Michaelview, TO",Hunt-Richards,Startup,Healthcare
304,NLP Engineer,Malone-Rodriguez,"North Johnstad, PY",Malone-Rodriguez,Mid,Retail
305,AI Product Manager,Shields Group,"West Savannahbury, WS",Shields Group,Large,Retail
306,AI Researcher,"Ball, Vasquez and Morales","West Dianastad, KM","Ball, Vasquez and Morales",Mid,E-commerce
307,Data Scientist,"Johnson, Zuniga and Martinez","Williamberg, TG","Johnson, Zuniga and Martinez",Large,E-commerce
308,Computer Vision Engineer,Bryan-Rios,"Lake Williamton, BT",Bryan-Rios,Mid,Tech
309,Data Analyst,"Williams, Garza and Hill","Gateschester, PW","Williams, Garza and Hill",Large,Education
310,Computer Vision Engineer,Graves Group,"Port Michael, KM",Graves Group,Startup,Healthcare
311,Computer Vision Engineer,"Rogers, Davila and Ashley","North Jamesstad, BO","Rogers, Davila and Ashley",Startup,Tech
312,Data Scientist,Strickland-Werner,"Port Alicia, UY",Strickland-Werner,Large,Automotive
313,Data Scientist,"Moreno, Wood and Murillo","North Brittany, TL","Moreno, Wood and Murillo",Startup,E-commerce
314,ML Engineer,"Singleton, Simon and Harper","Padillashire, KW","Singleton, Simon and Harper",Large,Healthcare
315,AI Researcher,"Dunn, Snyder and Nichols","Port John, LA","Dunn, Snyder and Nichols",Startup,Finance
316,NLP Engineer,"Wallace, Gonzales and Wilkins","Josebury, LY","Wallace, Gonzales and Wilkins",Mid,Automotive
317,Data Analyst,Turner-Mccarthy,"Ryanberg, MX",Turner-Mccarthy,Mid,Finance
318,ML Engineer,"Reyes, Miller and Burke","West Julie, ZM","Reyes, Miller and Burke",Mid,Retail
319,AI Product Manager,"Russell, Kim and Harris","South Staceyview, PY","Russell, Kim and Harris",Startup,Retail
320,NLP Engineer,Miller-Holland,"Lake Nicole, SB",Miller-Holland,Startup,E-commerce
321,AI Researcher,Anthony-Gould,"Davisstad, HR",Anthony-Gould,Large,Automotive
322,NLP Engineer,Adams-Hill,"Lewisville, PW",Adams-Hill,Large,Automotive
323,AI Product Manager,Salas Inc,"West Veronica, CN",Salas Inc,Mid,Retail
324,AI Researcher,Morrison-Patel,"South Brianfurt, VE",Morrison-Patel,Startup,Education
325,Data Scientist,Moyer-Simpson,"Lake Ricky, CF",Moyer-Simpson,Mid,Healthcare
326,AI Product Manager,Jimenez PLC,"East Sandra, CR",Jimenez PLC,Mid,Finance
327,NLP Engineer,Atkinson-Gonzales,"Jonathanland, LB",Atkinson-Gonzales,Mid,Tech
328,Quant Researcher,Cook LLC,"Erikastad, TJ",Cook LLC,Mid,Tech
329,Quant Researcher,Wagner Inc,"Lake Kelseystad, LB",Wagner Inc,Mid,Tech
330,ML Engineer,Galloway-Martinez,"Michaelland, VC",Galloway-Martinez,Large,Tech
331,Data Scientist,Love-Rhodes,"Port Elizabeth, CZ",Love-Rhodes,Startup,Retail
332,Data Scientist,Stewart-Kennedy,"Lake Kathleenstad, TZ",Stewart-Kennedy,Startup,E-commerce
333,NLP Engineer,Sparks and Sons,"North Emilymouth, FR",Sparks and Sons,Mid,Tech
334,Computer Vision Engineer,White Inc,"Port Robert, MV",White Inc,Mid,Healthcare
335,AI Researcher,Watson Ltd,"Port Justinfurt, MK",Watson Ltd,Mid,E-commerce
336,Data Analyst,Clark-Bailey,"North Shelly, KZ",Clark-Bailey,Large,Education
337,Quant Researcher,Holland-Mcgee,"East Christiebury, LR",Holland-Mcgee,Startup,Education
338,Data Scientist,"Cummings, Schmidt and Clarke","Stevenmouth, AD","Cummings, Schmidt and Clarke",Large,Tech
339,Computer Vision Engineer,Hines-Mckinney,"Lake Christopher, FR",Hines-Mckinney,Large,E-commerce
340,Data Scientist,Graves and Sons,"West Sara, BB",Graves and Sons,Startup,Healthcare
341,Computer Vision Engineer,Walker-Davis,"Erinton, MH",Walker-Davis,Large,Tech
342,ML Engineer,"Finley, Bruce and Wheeler","West Donald, CG","Finley, Bruce and Wheeler",Mid,Healthcare
343,AI Product Manager,Simmons-Evans,"Thompsonport, BH",Simmons-Evans,Startup,Tech
344,Computer Vision Engineer,Melton-Salazar,"Sanderston, KG",Melton-Salazar,Large,Education
345,Data Analyst,"Anthony, Miller and Russell","East Linda, NZ","Anthony, Miller and Russell",Startup,E-commerce
346,AI Researcher,Young-Anderson,"East Ryantown, BZ",Young-Anderson,Startup,Education
347,NLP Engineer,"Conway, Hernandez and Perez","Nunezside, TG","Conway, Hernandez and Perez",Large,Finance
348,Quant Researcher,Anderson and Sons,"Jadeview, BF",Anderson and Sons,Large,Automotive
349,NLP Engineer,Ware-Ellis,"Leeview, MA",Ware-Ellis,Startup,Automotive
350,AI Product Manager,"Snyder, Simpson and Maxwell","East Robert, CV","Snyder, Simpson and Maxwell",Large,Tech
351,AI Researcher,Ellis Ltd,"Bullockton, KP",Ellis Ltd,Startup,Retail
352,Computer Vision Engineer,"Blair, Ruiz and Sanchez","Perezview, SN","Blair, Ruiz and Sanchez",Mid,Retail
353,ML Engineer,Griffin-Dalton,"Knightmouth, AF",Griffin-Dalton,Large,Education
354,Data Analyst,Alexander PLC,"Lake Marcia, MT",Alexander PLC,Mid,Automotive
355,Quant Researcher,"Velazquez, Brewer and Murphy","Mooreville, NP","Velazquez, Brewer and Murphy",Startup,E-commerce
356,Quant Researcher,Bean LLC,"Port Matthewhaven, ST",Bean LLC,Large,Education
357,ML Engineer,Rogers-Villanueva,"New Kenneth, DO",Rogers-Villanueva,Large,E-commerce
358,Data Analyst,Taylor PLC,"Schroederport, DK",Taylor PLC,Mid,Tech
359,Quant Researcher,Lee Group,"Taylorstad, MR",Lee Group,Large,Tech
360,AI Product Manager,"Miller, Browning and Shaw","Bryanburgh, SK","Miller, Browning and Shaw",Large,Tech
361,NLP Engineer,"Branch, Elliott and Ramirez","New Micheletown, NZ","Branch, Elliott and Ramirez",Large,Automotive
362,AI Product Manager,"Reyes, Vincent and Hayes","Kathleenton, IQ","Reyes, Vincent and Hayes",Large,Finance
363,NLP Engineer,Rose Ltd,"South Brianmouth, JM",Rose Ltd,Mid,Finance
364,AI Product Manager,Miller-Bishop,"West Stephaniefort, FR",Miller-Bishop,Large,Healthcare
365,AI Product Manager,Krueger-Tanner,"Port Rebecca, US",Krueger-Tanner,Mid,E-commerce
366,AI Product Manager,"Johnson, Castaneda and Duke","Powellshire, JM","Johnson, Castaneda and Duke",Startup,Tech
367,Data Analyst,"Riley, Beltran and Lucero","North Natalie, EC","Riley, Beltran and Lucero",Startup,E-commerce
368,AI Product Manager,Perez-Williams,"West Denisetown, VU",Perez-Williams,Mid,Healthcare
369,Data Analyst,Silva-Russell,"Petersonchester, UG",Silva-Russell,Mid,Retail
370,NLP Engineer,"Matthews, Bailey and Banks","Daughertyborough, SA","Matthews, Bailey and Banks",Large,Education
371,Quant Researcher,Santiago-King,"Lake Linda, AT",Santiago-King,Mid,Education
372,AI Researcher,"Caldwell, Richardson and Hines","North Jesusfurt, AL","Caldwell, Richardson and Hines",Large,Retail
373,ML Engineer,"Washington, Smith and Hicks","West Regina, AG","Washington, Smith and Hicks",Startup,Automotive
374,Data Analyst,"Cummings, Ball and Owens","Boydtown, HT","Cummings, Ball and Owens",Mid,Healthcare
375,NLP Engineer,"Harrington, Gross and Kim","Lake Lisamouth, CR","Harrington, Gross and Kim",Startup,Tech
376,AI Product Manager,"Bryan, Harding and Hamilton","Campbellburgh, PL","Bryan, Harding and Hamilton",Mid,Finance
377,Quant Researcher,"Miller, Cox and Clark","Jacksonberg, MR","Miller, Cox and Clark",Large,Tech
378,NLP Engineer,Watson-Boyle,"Geraldville, TT",Watson-Boyle,Mid,Education
379,Quant Researcher,"Montoya, Chambers and Bennett","Odommouth, JO","Montoya, Chambers and Bennett",Startup,E-commerce
380,Quant Researcher,"Fields, Porter and Martinez","New Dawn, CV","Fields, Porter and Martinez",Mid,Finance
381,Data Scientist,"Gallegos, Ruiz and Ross","Proctorbury, HR","Gallegos, Ruiz and Ross",Large,E-commerce
382,Computer Vision Engineer,Ingram LLC,"Gonzalezbury, TW",Ingram LLC,Large,Retail
383,AI Product Manager,Moody Inc,"West Benjamin, DJ",Moody Inc,Mid,E-commerce
384,AI Product Manager,Walls-Kidd,"Wheelermouth, UY",Walls-Kidd,Startup,Tech
385,NLP Engineer,Mullins Group,"Brianview, DJ",Mullins Group,Mid,Automotive
386,NLP Engineer,King Group,"New Jeffreyhaven, AE",King Group,Large,Healthcare
387,Quant Researcher,Hansen-Stone,"West William, ID",Hansen-Stone,Mid,Retail
388,ML Engineer,Gardner Group,"Port Monicaborough, KW",Gardner Group,Startup,Retail
389,AI Researcher,Leonard-Duke,"Patrickfurt, BD",Leonard-Duke,Mid,Retail
390,NLP Engineer,Patton and Sons,"West Melissa, MH",Patton and Sons,Startup,Retail
391,AI Product Manager,Vazquez PLC,"New Matthew, SC",Vazquez PLC,Large,Automotive
392,ML Engineer,Romero PLC,"Christianland, PT",Romero PLC,Startup,Tech
393,Quant Researcher,Howell PLC,"Millermouth, CF",Howell PLC,Mid,Healthcare
394,Data Analyst,Beltran PLC,"Alexiston, UY",Beltran PLC,Large,Retail
395,ML Engineer,Browning Inc,"Shariborough, BO",Browning Inc,Large,Healthcare
396,Data Scientist,Strong-Davis,"Jasonbury, CD",Strong-Davis,Startup,Healthcare
397,Quant Researcher,"Richardson, Burton and Stephens","Timothyland, LR","Richardson, Burton and Stephens",Mid,Finance
398,NLP Engineer,Salinas-Taylor,"Georgeport, CI",Salinas-Taylor,Mid,Retail
399,Data Analyst,Hunt Ltd,"Jacksonfort, PG",Hunt Ltd,Startup,Finance
400,Data Scientist,Carr Group,"Murphymouth, GM",Carr Group,Startup,Education
401,NLP Engineer,Harris LLC,"South Randytown, PA",Harris LLC,Mid,E-commerce
402,AI Product Manager,Reyes-Lowery,"Samanthaborough, VA",Reyes-Lowery,Startup,Automotive
403,Computer Vision Engineer,"Charles, Henry and Stark","Valenzuelaborough, BF","Charles, Henry and Stark",Startup,Education
404,NLP Engineer,"Hill, Lucas and Alvarez","Adamport, LC","Hill, Lucas and Alvarez",Mid,Healthcare
405,AI Researcher,Stone-Lee,"North Rebecca, LS",Stone-Lee,Large,Tech
406,Quant Researcher,"Johnson, Williams and Perkins","Bennettland, SN","Johnson, Williams and Perkins",Mid,Finance
407,AI Researcher,Hays-Smith,"North Kristin, LC",Hays-Smith,Mid,Finance
408,ML Engineer,Hansen-Martin,"Jessicaborough, BB",Hansen-Martin,Startup,Healthcare
409,Quant Researcher,Calderon Inc,"Alexanderfort, PT",Calderon Inc,Startup,Retail
410,AI Researcher,Brown Group,"Jameston, RO",Brown Group,Startup,Healthcare
411,Data Analyst,"Robertson, Davis and Gray","Martintown, TW","Robertson, Davis and Gray",Startup,Tech
412,AI Researcher,"Anderson, Lawrence and Drake","Annastad, AT","Anderson, Lawrence and Drake",Startup,Automotive
413,Data Scientist,Lynn-Burke,"East Carolport, BA",Lynn-Burke,Startup,Healthcare
414,AI Product Manager,Travis-Glass,"Simmonsside, MW",Travis-Glass,Large,Healthcare
415,Data Analyst,Leonard LLC,"Bellfort, MV",Leonard LLC,Mid,Education
416,ML Engineer,"Kim, Allison and Ryan","Bowersberg, BD","Kim, Allison and Ryan",Large,Retail
417,AI Product Manager,"Ellis, Townsend and Harrison","South Andreamouth, AF","Ellis, Townsend and Harrison",Mid,Finance
418,ML Engineer,"Steele, Aguilar and Jackson","North Amandamouth, IE","Steele, Aguilar and Jackson",Large,Finance
419,AI Researcher,Peck Group,"West Christopherville, HR",Peck Group,Mid,Finance
420,Data Analyst,Higgins-Hall,"Suttonland, MV",Higgins-Hall,Startup,E-commerce
421,AI Researcher,"Hicks, Sullivan and Kline","Steveborough, LR","Hicks, Sullivan and Kline",Startup,Education
422,AI Researcher,Marquez and Sons,"East Aaron, IQ",Marquez and Sons,Mid,Retail
423,Quant Researcher,Moore-Mann,"Melvintown, HT",Moore-Mann,Large,Education
424,ML Engineer,Ramirez Ltd,"South Jeremyton, AM",Ramirez Ltd,Large,Finance
425,Computer Vision Engineer,"Garcia, Drake and Gonzalez","Jamesfurt, BW","Garcia, Drake and Gonzalez",Startup,Finance
426,Data Analyst,"Edwards, Jackson and Baker","Sullivanshire, WS","Edwards, Jackson and Baker",Large,Automotive
427,NLP Engineer,Turner Group,"Mariaburgh, AT",Turner Group,Mid,E-commerce
428,Quant Researcher,Castro PLC,"West Tammie, KW",Castro PLC,Startup,Education
429,ML Engineer,"Coffey, Shannon and Mclean","Johnfurt, MR","Coffey, Shannon and Mclean",Startup,Automotive
430,Computer Vision Engineer,Wilcox Ltd,"Robertsonbury, VN",Wilcox Ltd,Startup,Automotive
431,AI Product Manager,Mcbride-Skinner,"Port Daleborough, MW",Mcbride-Skinner,Mid,E-commerce
432,AI Researcher,Alexander Inc,"East Lynnchester, FI",Alexander Inc,Large,E-commerce
433,AI Researcher,Ramsey-Barnes,"Jackburgh, BB",Ramsey-Barnes,Mid,Tech
434,NLP Engineer,Clark and Sons,"East Samuelfort, PS",Clark and Sons,Mid,Retail
435,AI Product Manager,Blair-Shaffer,"Lindseymouth, CM",Blair-Shaffer,Startup,Tech
436,Quant Researcher,Salazar-Clark,"New Samanthaport, MC",Salazar-Clark,Mid,Retail
437,Computer Vision Engineer,Jones-Simpson,"Charlottechester, BZ",Jones-Simpson,Mid,E-commerce
438,Data Scientist,Johnson-Jackson,"Lake Meganborough, MX",Johnson-Jackson,Large,Finance
439,Quant Researcher,Lane-Rodriguez,"South Katherine, DE",Lane-Rodriguez,Startup,Finance
440,Quant Researcher,"Jones, Thompson and Gomez","West Gregorychester, ET","Jones, Thompson and Gomez",Large,Education
441,ML Engineer,"Ho, Mitchell and King","Port Carolineside, SG","Ho, Mitchell and King",Large,Automotive
442,Quant Researcher,Mathis-Davila,"West Bethchester, HR",Mathis-Davila,Startup,Tech
443,Computer Vision Engineer,Perez-Hawkins,"New Frederickstad, NA",Perez-Hawkins,Large,Automotive
444,ML Engineer,"Perez, Butler and Carroll","Lauraland, KZ","Perez, Butler and Carroll",Mid,E-commerce
445,Computer Vision Engineer,Ford PLC,"East Robert, RS",Ford PLC,Mid,E-commerce
446,Computer Vision Engineer,Rivera Ltd,"West Bonnieville, CA",Rivera Ltd,Startup,Retail
447,Computer Vision Engineer,Thompson-White,"Coryfurt, KG",Thompson-White,Large,E-commerce
448,NLP Engineer,"Johnson, Foster and Martin","Smithfurt, SB","Johnson, Foster and Martin",Startup,Education
449,Data Analyst,Solomon-Hartman,"West Christopherfort, GM",Solomon-Hartman,Startup,Finance
450,ML Engineer,"Kelley, Adams and Robertson","Port James, LY","Kelley, Adams and Robertson",Mid,Automotive
451,ML Engineer,Johnson-Cabrera,"South Bryanberg, GD",Johnson-Cabrera,Large,Healthcare
452,Quant Researcher,"Love, Liu and Flynn","Matthewshire, FR","Love, Liu and Flynn",Startup,Tech
453,Quant Researcher,Mcdonald and Sons,"Villanuevaberg, KM",Mcdonald and Sons,Large,Retail
454,AI Product Manager,Le Ltd,"South Ginachester, TV",Le Ltd,Large,Finance
455,AI Product Manager,Larson-Moss,"South Williamfurt, BB",Larson-Moss,Large,Healthcare
456,ML Engineer,"Farmer, Thompson and Smith","New Daniel, KP","Farmer, Thompson and Smith",Large,Healthcare
457,NLP Engineer,Burns-Davis,"Nicholasshire, PH",Burns-Davis,Large,Healthcare
458,ML Engineer,Scott-Hernandez,"Freemanland, GD",Scott-Hernandez,Startup,Retail
459,Data Scientist,Lozano-Valencia,"Kelseybury, US",Lozano-Valencia,Startup,E-commerce
460,Quant Researcher,Watkins-Pearson,"East Rhondaview, IL",Watkins-Pearson,Large,Finance
461,Data Scientist,Lewis Inc,"Lake Anthony, MN",Lewis Inc,Startup,Finance
462,Data Scientist,"Moreno, Salazar and Sexton","North Johnstad, TZ","Moreno, Salazar and Sexton",Startup,Finance
463,AI Researcher,Lopez Ltd,"East Deborahshire, DZ",Lopez Ltd,Mid,Tech
464,Quant Researcher,Orozco-Tran,"Kevinton, ZW",Orozco-Tran,Large,Retail
465,AI Researcher,Allen-Miller,"Elijahshire, BJ",Allen-Miller,Large,Education
466,NLP Engineer,"Ray, Phillips and Kim","West Shellymouth, TG","Ray, Phillips and Kim",Startup,Automotive
467,Data Scientist,Rodriguez-Williams,"New Jenniferfort, YE",Rodriguez-Williams,Startup,Automotive
468,Data Scientist,Randall-Sanchez,"West Julieland, CO",Randall-Sanchez,Mid,Tech
469,Computer Vision Engineer,"Mendoza, Chung and Burnett","New Jacob, KG","Mendoza, Chung and Burnett",Large,E-commerce
470,NLP Engineer,Odom PLC,"South Jacobshire, BE",Odom PLC,Mid,Healthcare
471,Computer Vision Engineer,"Miller, Jimenez and Walker","Lake Patriciaview, LY","Miller, Jimenez and Walker",Mid,Education
472,ML Engineer,Valdez-Williams,"Port Charles, BE",Valdez-Williams,Large,Automotive
473,ML Engineer,"Rodriguez, West and Erickson","Lake Joshuastad, QA","Rodriguez, West and Erickson",Startup,Tech
474,Data Analyst,Church-Young,"West Paulshire, PE",Church-Young,Startup,Automotive
475,AI Researcher,Ramirez PLC,"East Jason, IL",Ramirez PLC,Mid,Healthcare
476,AI Researcher,Simmons PLC,"Peterland, IL",Simmons PLC,Mid,Automotive
477,Computer Vision Engineer,"Miller, Simmons and Johnson","Obrienshire, UZ","Miller, Simmons and Johnson",Startup,Healthcare
478,Data Analyst,"Stevens, Ball and Tyler","Dennischester, BH","Stevens, Ball and Tyler",Mid,Automotive
479,Quant Researcher,"Hunt, Scott and Schneider","Jessicaside, CH","Hunt, Scott and Schneider",Large,Retail
480,AI Product Manager,"Wright, Diaz and Rosario","East Bernardfurt, CY","Wright, Diaz and Rosario",Startup,Education
481,AI Researcher,"Dean, Reid and Johnson","Santostown, TL","Dean, Reid and Johnson",Large,Finance
482,Quant Researcher,"Rose, Simon and Cruz","Haasview, PY","Rose, Simon and Cruz",Mid,Education
483,Quant Researcher,Russo Inc,"Munozside, MA",Russo Inc,Mid,Automotive
484,Data Analyst,"Short, Hodge and Castillo","Lake Jasonville, LV","Short, Hodge and Castillo",Mid,Tech
485,AI Product Manager,Bauer Group,"South Jaredview, PW",Bauer Group,Startup,E-commerce
486,Computer Vision Engineer,Petty PLC,"Castrobury, ES",Petty PLC,Startup,Retail
487,Data Scientist,Stuart and Sons,"Lake Randychester, TR",Stuart and Sons,Large,Healthcare
488,AI Product Manager,"Barker, Monroe and Ortega","Robertsonfort, MU","Barker, Monroe and Ortega",Startup,Education
489,AI Product Manager,Chambers-Santiago,"Halefurt, JO",Chambers-Santiago,Startup,Finance
490,Quant Researcher,Nolan-Brown,"Karenville, GA",Nolan-Brown,Large,E-commerce
491,Data Scientist,"Cox, Fitzgerald and Wong","Davidtown, ID","Cox, Fitzgerald and Wong",Large,Finance
492,Data Analyst,Zhang-Williams,"East Henryfort, CA",Zhang-Williams,Large,Automotive
493,Data Scientist,Henry-Grimes,"Port Biancachester, DE",Henry-Grimes,Large,Education
494,AI Researcher,"Garcia, Lowery and Alexander","East Kennethfurt, MT","Garcia, Lowery and Alexander",Large,Finance
495,Quant Researcher,Turner PLC,"East Sandrabury, TL",Turner PLC,Large,Healthcare
496,AI Product Manager,Davis LLC,"Sarahburgh, VA",Davis LLC,Mid,Tech
497,Data Scientist,Foster-Stephens,"Robinsonport, IQ",Foster-Stephens,Mid,Education
498,AI Product Manager,"Ho, Scott and Martinez","Lyonsland, MK","Ho, Scott and Martinez",Startup,Education
499,Computer Vision Engineer,Green PLC,"Gutierrezport, NO",Green PLC,Large,Retail
500,Computer Vision Engineer,Hudson Group,"New Shawnberg, SE",Hudson Group,Mid,E-commerce
