job_id,job_title,company_name,location,tools_preferred,tools_count,tool_mlflow,tool_langchain,tool_fastapi,tool_kdbplus,tool_bigquery,tool_tensorflow,tool_pytorch,tool_scikit-learn
226,Computer Vision Engineer,"Bowen, Flores and Williams","Alanside, SK","PyTorch, Scikit-learn",2,0,0,0,0,0,0,1,1
227,Quant Researcher,Flynn LLC,"Carrollview, HN","BigQuery, Scikit-learn, LangChain",3,0,1,0,0,1,0,0,1
228,AI Researcher,"Campos, Floyd and Clark","Changside, DJ",LangChain,1,0,1,0,0,0,0,0,0
229,AI Product Manager,"Henderson, Lynch and Lindsey","Thomasland, NI",TensorFlow,1,0,0,0,0,0,1,0,0
230,AI Product Manager,Mitchell-Peters,"Melissaview, GN","KDB+, FastAPI",2,0,0,1,1,0,0,0,0
231,AI Product Manager,Mcfarland Inc,"Gatesburgh, ZM","TensorFlow, MLflow, LangChain",3,1,1,0,0,0,1,0,0
232,AI Product Manager,Jones and Sons,"Lake Jose, ML","BigQuery, MLflow, KDB+",3,1,0,0,1,1,0,0,0
233,Computer Vision Engineer,"Nash, Anderson and Brown","New Jeffrey, SV","TensorFlow, LangChain, BigQuery",3,0,1,0,0,1,1,0,0
234,Data Analyst,"Whitehead, Summers and Nelson","East Bryce, IS",Scikit-learn,1,0,0,0,0,0,0,0,1
235,NLP Engineer,Gonzalez-Thompson,"Graceville, TO",MLflow,1,1,0,0,0,0,0,0,0
236,AI Product Manager,"Simon, Price and Dickson","Williamsside, NE","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
237,AI Researcher,Strickland-Stevenson,"East Mary, LI","TensorFlow, PyTorch, LangChain",3,0,1,0,0,0,1,1,0
238,AI Researcher,Kramer Inc,"Garzaside, NA","TensorFlow, Scikit-learn",2,0,0,0,0,0,1,0,1
239,AI Product Manager,Mahoney-Collins,"Marktown, AO","TensorFlow, KDB+, BigQuery",3,0,0,0,1,1,1,0,0
240,Quant Researcher,Ortiz PLC,"South Staceyport, IN","PyTorch, MLflow",2,1,0,0,0,0,0,1,0
241,Data Analyst,"Donaldson, Cox and Lopez","Port Marcusville, US","BigQuery, Scikit-learn",2,0,0,0,0,1,0,0,1
242,Computer Vision Engineer,"Clark, Baker and Parks","Singhfort, PA","LangChain, BigQuery",2,0,1,0,0,1,0,0,0
243,Computer Vision Engineer,Anderson-Gonzalez,"Samuelton, DK","MLflow, KDB+, BigQuery",3,1,0,0,1,1,0,0,0
244,Data Analyst,Walker-Becker,"Port Andrewside, MT",LangChain,1,0,1,0,0,0,0,0,0
245,Data Scientist,Hall Group,"New Manuelbury, LS","PyTorch, BigQuery",2,0,0,0,0,1,0,1,0
246,Data Scientist,Blake-Daugherty,"Lake Adamfurt, BR","LangChain, Scikit-learn",2,0,1,0,0,0,0,0,1
247,Quant Researcher,Powers Group,"Grahamshire, PH","TensorFlow, LangChain",2,0,1,0,0,0,1,0,0
248,Data Scientist,Bernard-Herrera,"Port Denise, MV","Scikit-learn, KDB+",2,0,0,0,1,0,0,0,1
249,AI Product Manager,Thomas Group,"New Melissa, KM",BigQuery,1,0,0,0,0,1,0,0,0
250,Data Scientist,Phelps-Johnson,"Lake Kristen, SY",BigQuery,1,0,0,0,0,1,0,0,0
251,AI Researcher,Young-Brown,"North Samuel, UY",TensorFlow,1,0,0,0,0,0,1,0,0
252,NLP Engineer,"Alvarez, Martinez and Miller","Kimberlyfort, MN","LangChain, BigQuery",2,0,1,0,0,1,0,0,0
253,Computer Vision Engineer,Phillips-Baker,"West James, SG",KDB+,1,0,0,0,1,0,0,0,0
254,Data Scientist,Cochran-Bailey,"West Andrew, NA",MLflow,1,1,0,0,0,0,0,0,0
255,AI Product Manager,Vazquez LLC,"East Bruce, AM","PyTorch, FastAPI",2,0,0,1,0,0,0,1,0
256,AI Product Manager,Carey and Sons,"Robertfort, LK","FastAPI, Scikit-learn, MLflow",3,1,0,1,0,0,0,0,1
257,AI Product Manager,"Marshall, Mccoy and Montgomery","Greggbury, KI","PyTorch, BigQuery",2,0,0,0,0,1,0,1,0
258,ML Engineer,Hart-Peterson,"South Christopher, CN","Scikit-learn, TensorFlow",2,0,0,0,0,0,1,0,1
259,AI Researcher,Clark-Sharp,"Lake Mark, BN","MLflow, BigQuery, LangChain",3,1,1,0,0,1,0,0,0
260,NLP Engineer,"Daniels, Martinez and Brown","Mariestad, SG","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
261,Data Analyst,Lawson-Mitchell,"Jacobchester, PL","Scikit-learn, LangChain",2,0,1,0,0,0,0,0,1
262,Data Scientist,"James, Johnson and Pineda","Maxwellburgh, JO","Scikit-learn, PyTorch",2,0,0,0,0,0,0,1,1
263,Computer Vision Engineer,Allen-Parker,"North Dakota, BJ","LangChain, KDB+, Scikit-learn",3,0,1,0,1,0,0,0,1
264,Data Scientist,Russell and Sons,"Gallegosbury, MG",KDB+,1,0,0,0,1,0,0,0,0
265,Data Analyst,"Peters, Mcdaniel and Adams","Pruittchester, PG","LangChain, BigQuery, MLflow",3,1,1,0,0,1,0,0,0
266,Quant Researcher,Jones PLC,"West Ricky, US","LangChain, PyTorch, FastAPI",3,0,1,1,0,0,0,1,0
267,Data Analyst,"Taylor, Ruiz and Padilla","Barnettburgh, BO","MLflow, FastAPI",2,1,0,1,0,0,0,0,0
268,AI Product Manager,Johnson-Roberson,"Port Rachel, HT","FastAPI, MLflow, Scikit-learn",3,1,0,1,0,0,0,0,1
269,AI Researcher,Carey and Sons,"Lindastad, LB",PyTorch,1,0,0,0,0,0,0,1,0
270,AI Product Manager,"Willis, Smith and Norris","South Aaron, MT","LangChain, BigQuery",2,0,1,0,0,1,0,0,0
271,AI Researcher,Gallagher Inc,"Cathyton, AL","LangChain, KDB+, BigQuery",3,0,1,0,1,1,0,0,0
272,Computer Vision Engineer,Jones Inc,"North Thomas, GM",MLflow,1,1,0,0,0,0,0,0,0
273,Data Scientist,Coleman-Yoder,"Maxwellchester, LK","Scikit-learn, MLflow",2,1,0,0,0,0,0,0,1
274,ML Engineer,Mcdonald Ltd,"New David, MG","Scikit-learn, BigQuery",2,0,0,0,0,1,0,0,1
275,AI Researcher,Anderson-Campbell,"Bestview, AG","Scikit-learn, FastAPI, KDB+",3,0,0,1,1,0,0,0,1
276,Computer Vision Engineer,"Garner, Massey and Lozano","New Douglasburgh, TV","MLflow, BigQuery",2,1,0,0,0,1,0,0,0
277,Data Scientist,"White, Waters and Johnson","Daleville, CL",PyTorch,1,0,0,0,0,0,0,1,0
278,AI Product Manager,Cox-Griffin,"East Melissatown, IN",MLflow,1,1,0,0,0,0,0,0,0
279,NLP Engineer,Smith Inc,"Perezfurt, SZ","MLflow, LangChain, FastAPI",3,1,1,1,0,0,0,0,0
280,Quant Researcher,Mason Inc,"Angelafurt, BT",PyTorch,1,0,0,0,0,0,0,1,0
281,Data Analyst,Clark Group,"Lauraside, US","KDB+, BigQuery, MLflow",3,1,0,0,1,1,0,0,0
282,Data Analyst,Sutton-Weber,"West Anna, MK",LangChain,1,0,1,0,0,0,0,0,0
283,Computer Vision Engineer,Stevenson Ltd,"Jeffreyport, IS","PyTorch, TensorFlow, MLflow",3,1,0,0,0,0,1,1,0
284,Data Scientist,Scott-Wright,"Lake Shelly, CN","LangChain, KDB+",2,0,1,0,1,0,0,0,0
285,ML Engineer,Gonzales-Charles,"South Sarah, JO","KDB+, TensorFlow, LangChain",3,0,1,0,1,0,1,0,0
286,Data Analyst,Saunders Inc,"Lake Lisafurt, ER",BigQuery,1,0,0,0,0,1,0,0,0
287,AI Researcher,Park PLC,"Amandamouth, LT",FastAPI,1,0,0,1,0,0,0,0,0
288,Data Analyst,Jimenez-Brown,"Stuartfurt, AL","PyTorch, MLflow",2,1,0,0,0,0,0,1,0
289,Quant Researcher,Mendoza-Smith,"South Amy, FJ","MLflow, BigQuery, KDB+",3,1,0,0,1,1,0,0,0
290,ML Engineer,Hartman-Torres,"Leeville, GD",LangChain,1,0,1,0,0,0,0,0,0
291,AI Researcher,"Johnson, Humphrey and Walsh","Susanland, GQ",Scikit-learn,1,0,0,0,0,0,0,0,1
292,AI Product Manager,"Rose, Miller and Gonzalez","Perkinsbury, ES","Scikit-learn, KDB+, BigQuery",3,0,0,0,1,1,0,0,1
293,AI Researcher,Meyer-Randall,"East Tyler, UA","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
294,Data Analyst,"Knox, Diaz and Fowler","New Monique, NZ","LangChain, BigQuery, TensorFlow",3,0,1,0,0,1,1,0,0
295,Quant Researcher,Arnold LLC,"Kathymouth, SB",KDB+,1,0,0,0,1,0,0,0,0
296,Data Analyst,Durham LLC,"Lake David, JO",PyTorch,1,0,0,0,0,0,0,1,0
297,Data Scientist,"Robinson, Chang and Jimenez","South Richardshire, DM","Scikit-learn, FastAPI, KDB+",3,0,0,1,1,0,0,0,1
298,Data Analyst,"Dunn, Anderson and Barber","Melaniestad, ET","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
299,ML Engineer,Lee Ltd,"North Rebeccaton, LB",LangChain,1,0,1,0,0,0,0,0,0
300,AI Researcher,Powell and Sons,"South Angel, AL",BigQuery,1,0,0,0,0,1,0,0,0
301,Data Scientist,"Thompson, Bonilla and Caldwell","Wellsport, ER","LangChain, MLflow",2,1,1,0,0,0,0,0,0
302,Quant Researcher,"Allen, Navarro and Palmer","Millerton, SA","Scikit-learn, LangChain, BigQuery",3,0,1,0,0,1,0,0,1
303,Data Analyst,Hunt-Richards,"Michaelview, TO","Scikit-learn, TensorFlow, PyTorch",3,0,0,0,0,0,1,1,1
304,NLP Engineer,Malone-Rodriguez,"North Johnstad, PY","Scikit-learn, TensorFlow, MLflow",3,1,0,0,0,0,1,0,1
305,AI Product Manager,Shields Group,"West Savannahbury, WS","PyTorch, TensorFlow",2,0,0,0,0,0,1,1,0
306,AI Researcher,"Ball, Vasquez and Morales","West Dianastad, KM","BigQuery, FastAPI",2,0,0,1,0,1,0,0,0
307,Data Scientist,"Johnson, Zuniga and Martinez","Williamberg, TG","BigQuery, MLflow, LangChain",3,1,1,0,0,1,0,0,0
308,Computer Vision Engineer,Bryan-Rios,"Lake Williamton, BT",PyTorch,1,0,0,0,0,0,0,1,0
309,Data Analyst,"Williams, Garza and Hill","Gateschester, PW","BigQuery, MLflow",2,1,0,0,0,1,0,0,0
310,Computer Vision Engineer,Graves Group,"Port Michael, KM","MLflow, LangChain, KDB+",3,1,1,0,1,0,0,0,0
311,Computer Vision Engineer,"Rogers, Davila and Ashley","North Jamesstad, BO","KDB+, Scikit-learn",2,0,0,0,1,0,0,0,1
312,Data Scientist,Strickland-Werner,"Port Alicia, UY","MLflow, LangChain, KDB+",3,1,1,0,1,0,0,0,0
313,Data Scientist,"Moreno, Wood and Murillo","North Brittany, TL","LangChain, KDB+, PyTorch",3,0,1,0,1,0,0,1,0
314,ML Engineer,"Singleton, Simon and Harper","Padillashire, KW",KDB+,1,0,0,0,1,0,0,0,0
315,AI Researcher,"Dunn, Snyder and Nichols","Port John, LA",Scikit-learn,1,0,0,0,0,0,0,0,1
316,NLP Engineer,"Wallace, Gonzales and Wilkins","Josebury, LY",PyTorch,1,0,0,0,0,0,0,1,0
317,Data Analyst,Turner-Mccarthy,"Ryanberg, MX","Scikit-learn, BigQuery, MLflow",3,1,0,0,0,1,0,0,1
318,ML Engineer,"Reyes, Miller and Burke","West Julie, ZM","PyTorch, LangChain",2,0,1,0,0,0,0,1,0
319,AI Product Manager,"Russell, Kim and Harris","South Staceyview, PY","KDB+, MLflow, TensorFlow",3,1,0,0,1,0,1,0,0
320,NLP Engineer,Miller-Holland,"Lake Nicole, SB",LangChain,1,0,1,0,0,0,0,0,0
321,AI Researcher,Anthony-Gould,"Davisstad, HR","PyTorch, Scikit-learn, FastAPI",3,0,0,1,0,0,0,1,1
322,NLP Engineer,Adams-Hill,"Lewisville, PW","MLflow, PyTorch, FastAPI",3,1,0,1,0,0,0,1,0
323,AI Product Manager,Salas Inc,"West Veronica, CN","BigQuery, TensorFlow, FastAPI",3,0,0,1,0,1,1,0,0
324,AI Researcher,Morrison-Patel,"South Brianfurt, VE","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
325,Data Scientist,Moyer-Simpson,"Lake Ricky, CF","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
326,AI Product Manager,Jimenez PLC,"East Sandra, CR","FastAPI, Scikit-learn, MLflow",3,1,0,1,0,0,0,0,1
327,NLP Engineer,Atkinson-Gonzales,"Jonathanland, LB",KDB+,1,0,0,0,1,0,0,0,0
328,Quant Researcher,Cook LLC,"Erikastad, TJ",MLflow,1,1,0,0,0,0,0,0,0
329,Quant Researcher,Wagner Inc,"Lake Kelseystad, LB","TensorFlow, MLflow, FastAPI",3,1,0,1,0,0,1,0,0
330,ML Engineer,Galloway-Martinez,"Michaelland, VC",MLflow,1,1,0,0,0,0,0,0,0
331,Data Scientist,Love-Rhodes,"Port Elizabeth, CZ","KDB+, FastAPI, LangChain",3,0,1,1,1,0,0,0,0
332,Data Scientist,Stewart-Kennedy,"Lake Kathleenstad, TZ",LangChain,1,0,1,0,0,0,0,0,0
333,NLP Engineer,Sparks and Sons,"North Emilymouth, FR","TensorFlow, KDB+",2,0,0,0,1,0,1,0,0
334,Computer Vision Engineer,White Inc,"Port Robert, MV",Scikit-learn,1,0,0,0,0,0,0,0,1
335,AI Researcher,Watson Ltd,"Port Justinfurt, MK","BigQuery, LangChain, MLflow",3,1,1,0,0,1,0,0,0
336,Data Analyst,Clark-Bailey,"North Shelly, KZ","BigQuery, TensorFlow",2,0,0,0,0,1,1,0,0
337,Quant Researcher,Holland-Mcgee,"East Christiebury, LR","LangChain, Scikit-learn",2,0,1,0,0,0,0,0,1
338,Data Scientist,"Cummings, Schmidt and Clarke","Stevenmouth, AD","PyTorch, BigQuery",2,0,0,0,0,1,0,1,0
339,Computer Vision Engineer,Hines-Mckinney,"Lake Christopher, FR","MLflow, LangChain",2,1,1,0,0,0,0,0,0
340,Data Scientist,Graves and Sons,"West Sara, BB",TensorFlow,1,0,0,0,0,0,1,0,0
341,Computer Vision Engineer,Walker-Davis,"Erinton, MH","TensorFlow, MLflow, Scikit-learn",3,1,0,0,0,0,1,0,1
342,ML Engineer,"Finley, Bruce and Wheeler","West Donald, CG",KDB+,1,0,0,0,1,0,0,0,0
343,AI Product Manager,Simmons-Evans,"Thompsonport, BH",FastAPI,1,0,0,1,0,0,0,0,0
344,Computer Vision Engineer,Melton-Salazar,"Sanderston, KG",TensorFlow,1,0,0,0,0,0,1,0,0
345,Data Analyst,"Anthony, Miller and Russell","East Linda, NZ","PyTorch, Scikit-learn",2,0,0,0,0,0,0,1,1
346,AI Researcher,Young-Anderson,"East Ryantown, BZ","Scikit-learn, TensorFlow, KDB+",3,0,0,0,1,0,1,0,1
347,NLP Engineer,"Conway, Hernandez and Perez","Nunezside, TG","PyTorch, TensorFlow, MLflow",3,1,0,0,0,0,1,1,0
348,Quant Researcher,Anderson and Sons,"Jadeview, BF",Scikit-learn,1,0,0,0,0,0,0,0,1
349,NLP Engineer,Ware-Ellis,"Leeview, MA","FastAPI, BigQuery, MLflow",3,1,0,1,0,1,0,0,0
350,AI Product Manager,"Snyder, Simpson and Maxwell","East Robert, CV","Scikit-learn, MLflow",2,1,0,0,0,0,0,0,1
351,AI Researcher,Ellis Ltd,"Bullockton, KP",MLflow,1,1,0,0,0,0,0,0,0
352,Computer Vision Engineer,"Blair, Ruiz and Sanchez","Perezview, SN","LangChain, KDB+",2,0,1,0,1,0,0,0,0
353,ML Engineer,Griffin-Dalton,"Knightmouth, AF","LangChain, BigQuery, FastAPI",3,0,1,1,0,1,0,0,0
354,Data Analyst,Alexander PLC,"Lake Marcia, MT","KDB+, PyTorch",2,0,0,0,1,0,0,1,0
355,Quant Researcher,"Velazquez, Brewer and Murphy","Mooreville, NP",FastAPI,1,0,0,1,0,0,0,0,0
356,Quant Researcher,Bean LLC,"Port Matthewhaven, ST","PyTorch, TensorFlow, MLflow",3,1,0,0,0,0,1,1,0
357,ML Engineer,Rogers-Villanueva,"New Kenneth, DO","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
358,Data Analyst,Taylor PLC,"Schroederport, DK",FastAPI,1,0,0,1,0,0,0,0,0
359,Quant Researcher,Lee Group,"Taylorstad, MR",PyTorch,1,0,0,0,0,0,0,1,0
360,AI Product Manager,"Miller, Browning and Shaw","Bryanburgh, SK",MLflow,1,1,0,0,0,0,0,0,0
361,NLP Engineer,"Branch, Elliott and Ramirez","New Micheletown, NZ","MLflow, TensorFlow, FastAPI",3,1,0,1,0,0,1,0,0
362,AI Product Manager,"Reyes, Vincent and Hayes","Kathleenton, IQ",FastAPI,1,0,0,1,0,0,0,0,0
363,NLP Engineer,Rose Ltd,"South Brianmouth, JM","MLflow, FastAPI, BigQuery",3,1,0,1,0,1,0,0,0
364,AI Product Manager,Miller-Bishop,"West Stephaniefort, FR","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
365,AI Product Manager,Krueger-Tanner,"Port Rebecca, US","KDB+, TensorFlow, PyTorch",3,0,0,0,1,0,1,1,0
366,AI Product Manager,"Johnson, Castaneda and Duke","Powellshire, JM","MLflow, PyTorch",2,1,0,0,0,0,0,1,0
367,Data Analyst,"Riley, Beltran and Lucero","North Natalie, EC",LangChain,1,0,1,0,0,0,0,0,0
368,AI Product Manager,Perez-Williams,"West Denisetown, VU",MLflow,1,1,0,0,0,0,0,0,0
369,Data Analyst,Silva-Russell,"Petersonchester, UG","TensorFlow, PyTorch",2,0,0,0,0,0,1,1,0
370,NLP Engineer,"Matthews, Bailey and Banks","Daughertyborough, SA","KDB+, PyTorch, FastAPI",3,0,0,1,1,0,0,1,0
371,Quant Researcher,Santiago-King,"Lake Linda, AT","Scikit-learn, PyTorch",2,0,0,0,0,0,0,1,1
372,AI Researcher,"Caldwell, Richardson and Hines","North Jesusfurt, AL",KDB+,1,0,0,0,1,0,0,0,0
373,ML Engineer,"Washington, Smith and Hicks","West Regina, AG","LangChain, PyTorch",2,0,1,0,0,0,0,1,0
374,Data Analyst,"Cummings, Ball and Owens","Boydtown, HT","TensorFlow, Scikit-learn, PyTorch",3,0,0,0,0,0,1,1,1
375,NLP Engineer,"Harrington, Gross and Kim","Lake Lisamouth, CR",Scikit-learn,1,0,0,0,0,0,0,0,1
376,AI Product Manager,"Bryan, Harding and Hamilton","Campbellburgh, PL","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
377,Quant Researcher,"Miller, Cox and Clark","Jacksonberg, MR","KDB+, PyTorch",2,0,0,0,1,0,0,1,0
378,NLP Engineer,Watson-Boyle,"Geraldville, TT","Scikit-learn, PyTorch, TensorFlow",3,0,0,0,0,0,1,1,1
379,Quant Researcher,"Montoya, Chambers and Bennett","Odommouth, JO","PyTorch, Scikit-learn",2,0,0,0,0,0,0,1,1
380,Quant Researcher,"Fields, Porter and Martinez","New Dawn, CV","KDB+, Scikit-learn, FastAPI",3,0,0,1,1,0,0,0,1
381,Data Scientist,"Gallegos, Ruiz and Ross","Proctorbury, HR",MLflow,1,1,0,0,0,0,0,0,0
382,Computer Vision Engineer,Ingram LLC,"Gonzalezbury, TW","KDB+, TensorFlow",2,0,0,0,1,0,1,0,0
383,AI Product Manager,Moody Inc,"West Benjamin, DJ","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
384,AI Product Manager,Walls-Kidd,"Wheelermouth, UY",TensorFlow,1,0,0,0,0,0,1,0,0
385,NLP Engineer,Mullins Group,"Brianview, DJ",BigQuery,1,0,0,0,0,1,0,0,0
386,NLP Engineer,King Group,"New Jeffreyhaven, AE","LangChain, PyTorch",2,0,1,0,0,0,0,1,0
387,Quant Researcher,Hansen-Stone,"West William, ID",KDB+,1,0,0,0,1,0,0,0,0
388,ML Engineer,Gardner Group,"Port Monicaborough, KW",PyTorch,1,0,0,0,0,0,0,1,0
389,AI Researcher,Leonard-Duke,"Patrickfurt, BD",Scikit-learn,1,0,0,0,0,0,0,0,1
390,NLP Engineer,Patton and Sons,"West Melissa, MH","BigQuery, LangChain, Scikit-learn",3,0,1,0,0,1,0,0,1
391,AI Product Manager,Vazquez PLC,"New Matthew, SC",PyTorch,1,0,0,0,0,0,0,1,0
392,ML Engineer,Romero PLC,"Christianland, PT",LangChain,1,0,1,0,0,0,0,0,0
393,Quant Researcher,Howell PLC,"Millermouth, CF","LangChain, FastAPI, TensorFlow",3,0,1,1,0,0,1,0,0
394,Data Analyst,Beltran PLC,"Alexiston, UY","FastAPI, Scikit-learn",2,0,0,1,0,0,0,0,1
395,ML Engineer,Browning Inc,"Shariborough, BO","Scikit-learn, MLflow",2,1,0,0,0,0,0,0,1
396,Data Scientist,Strong-Davis,"Jasonbury, CD",PyTorch,1,0,0,0,0,0,0,1,0
397,Quant Researcher,"Richardson, Burton and Stephens","Timothyland, LR","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
398,NLP Engineer,Salinas-Taylor,"Georgeport, CI",KDB+,1,0,0,0,1,0,0,0,0
399,Data Analyst,Hunt Ltd,"Jacksonfort, PG","KDB+, TensorFlow, PyTorch",3,0,0,0,1,0,1,1,0
400,Data Scientist,Carr Group,"Murphymouth, GM","PyTorch, KDB+, LangChain",3,0,1,0,1,0,0,1,0
401,NLP Engineer,Harris LLC,"South Randytown, PA",TensorFlow,1,0,0,0,0,0,1,0,0
402,AI Product Manager,Reyes-Lowery,"Samanthaborough, VA",BigQuery,1,0,0,0,0,1,0,0,0
403,Computer Vision Engineer,"Charles, Henry and Stark","Valenzuelaborough, BF",PyTorch,1,0,0,0,0,0,0,1,0
404,NLP Engineer,"Hill, Lucas and Alvarez","Adamport, LC",KDB+,1,0,0,0,1,0,0,0,0
405,AI Researcher,Stone-Lee,"North Rebecca, LS",FastAPI,1,0,0,1,0,0,0,0,0
406,Quant Researcher,"Johnson, Williams and Perkins","Bennettland, SN","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
407,AI Researcher,Hays-Smith,"North Kristin, LC","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
408,ML Engineer,Hansen-Martin,"Jessicaborough, BB","LangChain, MLflow, Scikit-learn",3,1,1,0,0,0,0,0,1
409,Quant Researcher,Calderon Inc,"Alexanderfort, PT",LangChain,1,0,1,0,0,0,0,0,0
410,AI Researcher,Brown Group,"Jameston, RO","LangChain, Scikit-learn",2,0,1,0,0,0,0,0,1
411,Data Analyst,"Robertson, Davis and Gray","Martintown, TW","KDB+, FastAPI",2,0,0,1,1,0,0,0,0
412,AI Researcher,"Anderson, Lawrence and Drake","Annastad, AT","BigQuery, TensorFlow, KDB+",3,0,0,0,1,1,1,0,0
413,Data Scientist,Lynn-Burke,"East Carolport, BA","LangChain, MLflow",2,1,1,0,0,0,0,0,0
414,AI Product Manager,Travis-Glass,"Simmonsside, MW","MLflow, Scikit-learn",2,1,0,0,0,0,0,0,1
415,Data Analyst,Leonard LLC,"Bellfort, MV",FastAPI,1,0,0,1,0,0,0,0,0
416,ML Engineer,"Kim, Allison and Ryan","Bowersberg, BD","KDB+, PyTorch",2,0,0,0,1,0,0,1,0
417,AI Product Manager,"Ellis, Townsend and Harrison","South Andreamouth, AF","KDB+, LangChain",2,0,1,0,1,0,0,0,0
418,ML Engineer,"Steele, Aguilar and Jackson","North Amandamouth, IE",TensorFlow,1,0,0,0,0,0,1,0,0
419,AI Researcher,Peck Group,"West Christopherville, HR",LangChain,1,0,1,0,0,0,0,0,0
420,Data Analyst,Higgins-Hall,"Suttonland, MV","Scikit-learn, KDB+, MLflow",3,1,0,0,1,0,0,0,1
421,AI Researcher,"Hicks, Sullivan and Kline","Steveborough, LR","LangChain, FastAPI, TensorFlow",3,0,1,1,0,0,1,0,0
422,AI Researcher,Marquez and Sons,"East Aaron, IQ",LangChain,1,0,1,0,0,0,0,0,0
423,Quant Researcher,Moore-Mann,"Melvintown, HT","TensorFlow, PyTorch",2,0,0,0,0,0,1,1,0
424,ML Engineer,Ramirez Ltd,"South Jeremyton, AM",LangChain,1,0,1,0,0,0,0,0,0
425,Computer Vision Engineer,"Garcia, Drake and Gonzalez","Jamesfurt, BW","BigQuery, Scikit-learn",2,0,0,0,0,1,0,0,1
426,Data Analyst,"Edwards, Jackson and Baker","Sullivanshire, WS","PyTorch, TensorFlow",2,0,0,0,0,0,1,1,0
427,NLP Engineer,Turner Group,"Mariaburgh, AT","FastAPI, BigQuery, TensorFlow",3,0,0,1,0,1,1,0,0
428,Quant Researcher,Castro PLC,"West Tammie, KW","PyTorch, TensorFlow, KDB+",3,0,0,0,1,0,1,1,0
429,ML Engineer,"Coffey, Shannon and Mclean","Johnfurt, MR","PyTorch, KDB+",2,0,0,0,1,0,0,1,0
430,Computer Vision Engineer,Wilcox Ltd,"Robertsonbury, VN","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
431,AI Product Manager,Mcbride-Skinner,"Port Daleborough, MW","TensorFlow, BigQuery, LangChain",3,0,1,0,0,1,1,0,0
432,AI Researcher,Alexander Inc,"East Lynnchester, FI","TensorFlow, MLflow",2,1,0,0,0,0,1,0,0
433,AI Researcher,Ramsey-Barnes,"Jackburgh, BB","BigQuery, MLflow, KDB+",3,1,0,0,1,1,0,0,0
434,NLP Engineer,Clark and Sons,"East Samuelfort, PS","MLflow, KDB+, FastAPI",3,1,0,1,1,0,0,0,0
435,AI Product Manager,Blair-Shaffer,"Lindseymouth, CM",BigQuery,1,0,0,0,0,1,0,0,0
436,Quant Researcher,Salazar-Clark,"New Samanthaport, MC","TensorFlow, BigQuery",2,0,0,0,0,1,1,0,0
437,Computer Vision Engineer,Jones-Simpson,"Charlottechester, BZ","TensorFlow, BigQuery",2,0,0,0,0,1,1,0,0
438,Data Scientist,Johnson-Jackson,"Lake Meganborough, MX","TensorFlow, KDB+",2,0,0,0,1,0,1,0,0
439,Quant Researcher,Lane-Rodriguez,"South Katherine, DE","PyTorch, LangChain, KDB+",3,0,1,0,1,0,0,1,0
440,Quant Researcher,"Jones, Thompson and Gomez","West Gregorychester, ET",Scikit-learn,1,0,0,0,0,0,0,0,1
441,ML Engineer,"Ho, Mitchell and King","Port Carolineside, SG",TensorFlow,1,0,0,0,0,0,1,0,0
442,Quant Researcher,Mathis-Davila,"West Bethchester, HR","LangChain, PyTorch, FastAPI",3,0,1,1,0,0,0,1,0
443,Computer Vision Engineer,Perez-Hawkins,"New Frederickstad, NA",FastAPI,1,0,0,1,0,0,0,0,0
444,ML Engineer,"Perez, Butler and Carroll","Lauraland, KZ",KDB+,1,0,0,0,1,0,0,0,0
445,Computer Vision Engineer,Ford PLC,"East Robert, RS","Scikit-learn, KDB+, MLflow",3,1,0,0,1,0,0,0,1
446,Computer Vision Engineer,Rivera Ltd,"West Bonnieville, CA",BigQuery,1,0,0,0,0,1,0,0,0
447,Computer Vision Engineer,Thompson-White,"Coryfurt, KG","FastAPI, MLflow",2,1,0,1,0,0,0,0,0
448,NLP Engineer,"Johnson, Foster and Martin","Smithfurt, SB","FastAPI, BigQuery",2,0,0,1,0,1,0,0,0
449,Data Analyst,Solomon-Hartman,"West Christopherfort, GM","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
450,ML Engineer,"Kelley, Adams and Robertson","Port James, LY","Scikit-learn, BigQuery",2,0,0,0,0,1,0,0,1
451,ML Engineer,Johnson-Cabrera,"South Bryanberg, GD","TensorFlow, PyTorch, LangChain",3,0,1,0,0,0,1,1,0
452,Quant Researcher,"Love, Liu and Flynn","Matthewshire, FR",MLflow,1,1,0,0,0,0,0,0,0
453,Quant Researcher,Mcdonald and Sons,"Villanuevaberg, KM","FastAPI, LangChain, PyTorch",3,0,1,1,0,0,0,1,0
