job_id,job_title,company_name,location,skills_required,skills_count,has_programming_lang,has_cloud_platform,has_ml_framework,skill_tensorflow,skill_excel,skill_pandas,skill_fastapi,skill_numpy,skill_reinforcement_learning,skill_azure,skill_sql,skill_hugging_face,skill_keras,skill_power_bi,skill_aws,skill_gcp,skill_python,skill_langchain,skill_pytorch,skill_scikit-learn,skill_flask,skill_cuda,skill_r
134,AI Researcher,Flores-Dalton,"East Edward, MV","CUDA, Reinforcement Learning, TensorFlow, Power BI, FastAPI, LangChain",6,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
135,Data Analyst,Nguyen and Sons,"Youngborough, CF","C++, MLflow, TensorFlow, NumPy, Excel, R",6,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,NLP Engineer,Russell Inc,"Morrowview, RS","Excel, CUDA, GCP, Scikit-learn, Python",5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
137,Computer Vision Engineer,Castillo and Sons,"North Sheilamouth, JP","NumPy, MLflow, R, C++",4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,AI Product Manager,Price PLC,"Randallside, CZ","AWS, GCP, R, Power BI",4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
139,AI Product Manager,"Payne, Vasquez and Arnold","Danielfurt, GW","Azure, Hugging Face, C++, Scikit-learn, Flask, Pandas",6,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
140,Data Analyst,Roth LLC,"Royville, BG","SQL, AWS, Pandas, PyTorch, LangChain, C++",6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
141,Quant Researcher,Bryant and Sons,"Port Allisonfurt, SN","AWS, Pandas, NumPy, LangChain, GCP, Flask",6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
142,ML Engineer,"Morris, Williams and Campbell","South Heatherside, KZ","C++, PyTorch, NumPy, LangChain, AWS, Keras",6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
143,AI Product Manager,Perez Ltd,"West Susan, NG","MLflow, LangChain, Power BI, Scikit-learn, Pandas",5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
144,Data Scientist,Smith-Hernandez,"Shelbyberg, AO","NumPy, TensorFlow, GCP, LangChain",4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
145,Data Analyst,"Barber, Green and Fernandez","Ryanberg, MD","Scikit-learn, PyTorch, Python, GCP",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
146,ML Engineer,"Baker, Nichols and Chen","West Carloston, CO","LangChain, Keras, Hugging Face, Scikit-learn, Reinforcement Learning",5,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
147,AI Researcher,Crawford-Cooper,"Calderonfurt, KN","FastAPI, Python, Pandas, Azure",4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
148,NLP Engineer,"Manning, Hernandez and Serrano","New Crystalport, BF","Power BI, Flask, GCP, CUDA",4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
149,Data Analyst,Sanchez and Sons,"North Melissa, NL","PyTorch, AWS, SQL",3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
150,Computer Vision Engineer,Gomez-Mosley,"East James, CR","CUDA, Python, Keras, SQL",4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
151,AI Researcher,"Knox, Kirby and Rogers","Cynthiamouth, SC","NumPy, AWS, Azure, TensorFlow, CUDA",5,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
152,ML Engineer,Johnson-Hansen,"New Christopher, KG","Python, Keras, PyTorch",3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
153,AI Product Manager,Allen-Carr,"West Jamesborough, BT","TensorFlow, FastAPI, AWS",3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
154,AI Researcher,Carroll-Peterson,"Lake Amanda, PG","CUDA, MLflow, LangChain",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
155,NLP Engineer,Castillo and Sons,"New Monicaborough, KH","Flask, GCP, Azure, Reinforcement Learning, PyTorch",5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
156,Data Analyst,Dixon-Fields,"New Christinastad, GY","PyTorch, Power BI, TensorFlow, Keras",4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
157,Computer Vision Engineer,Ashley-Espinoza,"Elizabethchester, KZ","Python, LangChain, Hugging Face, Excel, Flask, Reinforcement Learning",6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1
158,NLP Engineer,"Scott, Nelson and Cooke","Hayesberg, AG","Flask, Keras, Hugging Face, Azure, C++, SQL",6,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
159,Quant Researcher,Wright-Pennington,"Bentonland, BG","R, NumPy, Keras, TensorFlow, Python, GCP",6,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
160,Data Analyst,Garcia-Martinez,"Michaeltown, UY","Power BI, Flask, LangChain, Excel, MLflow",5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
161,Quant Researcher,Ryan-Ward,"Hernandezfurt, MX","FastAPI, Azure, Power BI, CUDA, Flask",5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
162,NLP Engineer,"Ross, Torres and Griffith","Jessicamouth, PS","MLflow, Excel, LangChain",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,ML Engineer,"Contreras, Taylor and Nelson","North Danielfort, LC","NumPy, Scikit-learn, AWS, Power BI, SQL",5,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
164,NLP Engineer,French Inc,"East Ritaburgh, AM","R, Keras, NumPy, FastAPI",4,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
165,AI Product Manager,"Roth, Le and Hamilton","Lake Eriktown, TZ","Keras, GCP, NumPy, AWS",4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
166,Computer Vision Engineer,"Boyd, Gallagher and Thompson","Brandonton, RO","Hugging Face, Reinforcement Learning, LangChain",3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
167,Computer Vision Engineer,Benjamin-Nguyen,"Barryborough, JM","LangChain, TensorFlow, AWS, Reinforcement Learning",4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
168,Data Analyst,Coleman-Jimenez,"West Alexanderberg, MG","FastAPI, Reinforcement Learning, Hugging Face, GCP, R",5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
169,Data Analyst,Williams-Gross,"Ericport, BR","Power BI, Excel, SQL, AWS, Azure",5,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
170,ML Engineer,Gonzalez Ltd,"Johnsonmouth, BS","FastAPI, AWS, PyTorch",3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
171,AI Product Manager,Hart-Miller,"South Gary, BN","CUDA, Python, Keras",3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
172,AI Researcher,Kim Inc,"West Ralphview, SL","Flask, Azure, Hugging Face, FastAPI, Excel",5,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
173,Data Scientist,Horton LLC,"Debraview, HU","TensorFlow, CUDA, Reinforcement Learning, Flask, R",5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
174,AI Product Manager,Mendoza Ltd,"North Michael, CU","NumPy, MLflow, Python, C++, Azure",5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
175,AI Product Manager,"Alexander, Warner and Mendez","Joneston, TL","NumPy, PyTorch, C++, MLflow, TensorFlow",5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
176,NLP Engineer,Williams Ltd,"Port Ariel, TR","Power BI, Azure, FastAPI, LangChain, NumPy",5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
177,Quant Researcher,Mills Group,"Johnathanmouth, HN","Excel, Azure, Python, R, Hugging Face",5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
178,AI Product Manager,Jordan-Graves,"East Jennifer, EE","Power BI, MLflow, NumPy, Pandas",4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
179,AI Product Manager,Casey-Smith,"Romerobury, BI","LangChain, R, Hugging Face, Scikit-learn",4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
180,AI Researcher,Melton-Turner,"West Chelseafurt, AU","Power BI, TensorFlow, Azure, CUDA, GCP, Pandas",6,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
181,Data Analyst,Gutierrez-Hernandez,"Lake Thomas, MD","Reinforcement Learning, SQL, Scikit-learn, AWS",4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
182,NLP Engineer,"Oliver, Tran and Jackson","North Briannafort, PH","Scikit-learn, LangChain, Hugging Face, Python",4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
183,AI Researcher,Diaz-Hardy,"Davidstad, BY","Python, NumPy, Flask, LangChain, R",5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
184,Quant Researcher,White-Hayes,"West Derek, VU","PyTorch, Python, GCP, MLflow",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
185,Computer Vision Engineer,Dominguez Ltd,"East Christopher, EE","Python, MLflow, Azure, TensorFlow, Power BI",5,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
186,Data Analyst,"Welch, Green and Williams","Emmafurt, GN","NumPy, R, MLflow, C++, FastAPI",5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,AI Researcher,Reed LLC,"Andreside, GA","Excel, CUDA, Pandas",3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,Computer Vision Engineer,Brown and Sons,"New Donald, CU","Scikit-learn, SQL, Keras, GCP, AWS, NumPy",6,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
189,Data Scientist,Gutierrez Group,"New Andrea, ST","PyTorch, SQL, Reinforcement Learning, MLflow, AWS",5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
190,AI Product Manager,"Robinson, Stafford and Hoffman","Palmerburgh, CF","FastAPI, GCP, LangChain, MLflow",4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
191,Data Analyst,"Wu, Browning and Ramos","North Louis, UY","NumPy, R, Power BI, CUDA",4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
192,AI Researcher,Jones-Curtis,"North Nataliemouth, SR","Pandas, CUDA, PyTorch",3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
193,ML Engineer,Lewis-Brooks,"Owenshaven, LY","Azure, Python, Hugging Face, SQL",4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
194,Data Scientist,"Hobbs, Lawson and Robertson","Port Ricardo, SR","MLflow, PyTorch, Scikit-learn",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
195,Quant Researcher,"Gonzales, Lane and Hart","Kaylaland, DE","Pandas, Reinforcement Learning, FastAPI",3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,NLP Engineer,Kim PLC,"North Jamietown, KE","TensorFlow, SQL, NumPy",3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
197,AI Product Manager,"Vasquez, Fleming and Jones","East Melindastad, TO","Flask, C++, TensorFlow, Reinforcement Learning, R",5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
198,Data Analyst,Rice Inc,"East Linda, KP","LangChain, Python, SQL",3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
199,Quant Researcher,"Morris, Jensen and Hamilton","Port Mckenzie, BO","Azure, Scikit-learn, Keras, R, Hugging Face",5,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
200,AI Product Manager,Gonzalez and Sons,"New Traceyborough, BG","NumPy, AWS, LangChain",3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
201,Data Scientist,Robinson-Hall,"Flowersberg, MG","C++, Scikit-learn, CUDA, LangChain",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
202,AI Product Manager,Mendoza Ltd,"Chandlerville, RS","NumPy, Excel, Azure, AWS",4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
203,NLP Engineer,Richards-Barnes,"Williamton, TM","Power BI, GCP, FastAPI, C++, Pandas, SQL",6,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
204,Quant Researcher,Bailey-Harris,"Lake Sarah, SY","MLflow, Flask, Azure, CUDA, FastAPI",5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
205,Data Analyst,Soto and Sons,"East Johnton, HR","Pandas, AWS, R, TensorFlow, FastAPI, MLflow",6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
206,Data Scientist,Williams Ltd,"Samuelhaven, BO","Python, Power BI, PyTorch",3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
207,Computer Vision Engineer,Lane-Weaver,"Garciamouth, KI","TensorFlow, Python, AWS, Reinforcement Learning, NumPy, CUDA",6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
208,AI Product Manager,Hernandez PLC,"Lake Charlesmouth, CL","SQL, MLflow, R",3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
209,AI Product Manager,Ortiz-Mcfarland,"Reyesview, NR","NumPy, Reinforcement Learning, Azure, C++, R",5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210,Data Scientist,Rice-Hendricks,"East William, NZ","Power BI, Azure, SQL, C++, Hugging Face",5,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
211,Computer Vision Engineer,"Brown, Jackson and Carr","Greeneton, LU","Python, Pandas, AWS, TensorFlow, SQL",5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
212,AI Product Manager,"Kelley, Steele and Bell","South Anthonyfurt, BO","LangChain, Flask, PyTorch, Python",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
213,Data Analyst,Cline PLC,"Hannahside, KI","Keras, Azure, Excel, TensorFlow",4,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
214,Quant Researcher,Shah-White,"Lake Erikburgh, ZM","Keras, CUDA, PyTorch, Power BI",4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
215,Data Scientist,Davis-Butler,"South Zacharyburgh, ES","Scikit-learn, Power BI, PyTorch, SQL, Excel, AWS",6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1
216,NLP Engineer,"Newton, Kelly and Martinez","Lake Johnchester, CG","Azure, NumPy, LangChain, FastAPI, Hugging Face, Keras",6,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
217,Computer Vision Engineer,Berry-Lewis,"Melissaton, LA","AWS, Python, Flask, Pandas, Azure, LangChain",6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
218,AI Researcher,"Brandt, Fuller and Cruz","New Sydneyton, PH","Hugging Face, R, C++",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
219,Quant Researcher,Turner PLC,"Jasonfurt, BW","Python, NumPy, Excel, Azure, Scikit-learn",5,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
220,AI Researcher,Sanchez Ltd,"Barnetthaven, IN","Power BI, GCP, MLflow, CUDA, Flask",5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
221,ML Engineer,Crawford Group,"Abbottmouth, IN","PyTorch, Reinforcement Learning, Azure, Python, AWS, Hugging Face",6,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
222,Data Scientist,"Humphrey, Barrett and Colon","Davidmouth, IE","Pandas, MLflow, Azure, Reinforcement Learning, FastAPI, R",6,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
223,Quant Researcher,Obrien PLC,"Mariochester, BY","Pandas, AWS, R, PyTorch, Power BI, NumPy",6,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
224,Data Analyst,"Stanton, Martin and Martin","West Sally, GR","C++, NumPy, Power BI, MLflow, CUDA",5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
225,AI Researcher,"James, Payne and Roth","West Ernest, BY","Power BI, Azure, R",3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
226,Computer Vision Engineer,"Bowen, Flores and Williams","Alanside, SK","NumPy, C++, AWS, SQL, MLflow",5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
227,Quant Researcher,Flynn LLC,"Carrollview, HN","Azure, C++, Reinforcement Learning",3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
228,AI Researcher,"Campos, Floyd and Clark","Changside, DJ","Power BI, Hugging Face, Keras, Reinforcement Learning, TensorFlow, Excel",6,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
229,AI Product Manager,"Henderson, Lynch and Lindsey","Thomasland, NI","MLflow, LangChain, Hugging Face, Azure, Flask",5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
230,AI Product Manager,Mitchell-Peters,"Melissaview, GN","SQL, Keras, Scikit-learn, NumPy",4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
231,AI Product Manager,Mcfarland Inc,"Gatesburgh, ZM","NumPy, Pandas, Hugging Face",3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,AI Product Manager,Jones and Sons,"Lake Jose, ML","Scikit-learn, Keras, C++",3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
233,Computer Vision Engineer,"Nash, Anderson and Brown","New Jeffrey, SV","MLflow, GCP, TensorFlow, AWS",4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
234,Data Analyst,"Whitehead, Summers and Nelson","East Bryce, IS","Flask, Excel, Keras, PyTorch, Python",5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
235,NLP Engineer,Gonzalez-Thompson,"Graceville, TO","SQL, Python, MLflow",3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
236,AI Product Manager,"Simon, Price and Dickson","Williamsside, NE","PyTorch, Excel, Reinforcement Learning, Scikit-learn, Azure",5,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
237,AI Researcher,Strickland-Stevenson,"East Mary, LI","Excel, Hugging Face, PyTorch, R, SQL, Flask",6,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
238,AI Researcher,Kramer Inc,"Garzaside, NA","Scikit-learn, Hugging Face, Pandas, Keras, TensorFlow",5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
239,AI Product Manager,Mahoney-Collins,"Marktown, AO","FastAPI, MLflow, LangChain, Hugging Face, Power BI",5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
240,Quant Researcher,Ortiz PLC,"South Staceyport, IN","Pandas, Keras, Python, NumPy, GCP",5,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
241,Data Analyst,"Donaldson, Cox and Lopez","Port Marcusville, US","Power BI, Azure, SQL, Flask, NumPy, CUDA",6,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
242,Computer Vision Engineer,"Clark, Baker and Parks","Singhfort, PA","Keras, SQL, FastAPI, GCP, Flask",5,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
243,Computer Vision Engineer,Anderson-Gonzalez,"Samuelton, DK","Excel, Keras, Pandas, CUDA, SQL, Hugging Face",6,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
244,Data Analyst,Walker-Becker,"Port Andrewside, MT","CUDA, PyTorch, Excel",3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
245,Data Scientist,Hall Group,"New Manuelbury, LS","Flask, Scikit-learn, FastAPI, Power BI",4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
246,Data Scientist,Blake-Daugherty,"Lake Adamfurt, BR","Flask, C++, CUDA, R",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247,Quant Researcher,Powers Group,"Grahamshire, PH","R, Pandas, TensorFlow",3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,Data Scientist,Bernard-Herrera,"Port Denise, MV","MLflow, Hugging Face, FastAPI, Azure",4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
249,AI Product Manager,Thomas Group,"New Melissa, KM","NumPy, MLflow, PyTorch, Pandas, FastAPI",5,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
250,Data Scientist,Phelps-Johnson,"Lake Kristen, SY","FastAPI, TensorFlow, Keras, Excel, Pandas",5,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
251,AI Researcher,Young-Brown,"North Samuel, UY","Power BI, C++, Flask, Keras, Reinforcement Learning, SQL",6,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
252,NLP Engineer,"Alvarez, Martinez and Miller","Kimberlyfort, MN","FastAPI, MLflow, Pandas, R, TensorFlow",5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,Computer Vision Engineer,Phillips-Baker,"West James, SG","R, Keras, PyTorch",3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
254,Data Scientist,Cochran-Bailey,"West Andrew, NA","Pandas, GCP, C++, Reinforcement Learning",4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
255,AI Product Manager,Vazquez LLC,"East Bruce, AM","Azure, LangChain, Reinforcement Learning",3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
256,AI Product Manager,Carey and Sons,"Robertfort, LK","Keras, Excel, SQL, Python, Scikit-learn",5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
257,AI Product Manager,"Marshall, Mccoy and Montgomery","Greggbury, KI","Power BI, C++, NumPy",3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
258,ML Engineer,Hart-Peterson,"South Christopher, CN","Excel, FastAPI, Hugging Face, C++, GCP, R",6,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
259,AI Researcher,Clark-Sharp,"Lake Mark, BN","Reinforcement Learning, MLflow, Hugging Face, CUDA, Flask",5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
260,NLP Engineer,"Daniels, Martinez and Brown","Mariestad, SG","AWS, Power BI, GCP, NumPy, Flask",5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
261,Data Analyst,Lawson-Mitchell,"Jacobchester, PL","Azure, Flask, CUDA, TensorFlow",4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
262,Data Scientist,"James, Johnson and Pineda","Maxwellburgh, JO","FastAPI, Pandas, Scikit-learn",3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
263,Computer Vision Engineer,Allen-Parker,"North Dakota, BJ","FastAPI, Keras, TensorFlow, SQL, C++, GCP",6,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
264,Data Scientist,Russell and Sons,"Gallegosbury, MG","Excel, CUDA, Reinforcement Learning, R, FastAPI, Keras",6,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
265,Data Analyst,"Peters, Mcdaniel and Adams","Pruittchester, PG","Excel, GCP, CUDA, Azure",4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
266,Quant Researcher,Jones PLC,"West Ricky, US","Python, PyTorch, LangChain, Hugging Face, Power BI, Scikit-learn",6,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1
267,Data Analyst,"Taylor, Ruiz and Padilla","Barnettburgh, BO","Scikit-learn, Excel, GCP, Python",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
268,AI Product Manager,Johnson-Roberson,"Port Rachel, HT","FastAPI, MLflow, Pandas, Hugging Face, GCP, C++",6,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
