job_id,job_title,company_name,location,salary_range_usd,salary_min,salary_max,salary_avg,salary_cluster
263,Computer Vision Engineer,Allen-Parker,"North Dakota, BJ",43847-66742,43847,66742,55294.5,<60K
264,Data Scientist,Russell and Sons,"Gallegosbury, MG",66723-83982,66723,83982,75352.5,60-80K
265,Data Analyst,"Peters, Mcdaniel and Adams","Pruittchester, PG",149030-200926,149030,200926,174978.0,150-200K
266,Quant Researcher,Jones PLC,"West Ricky, US",42247-66979,42247,66979,54613.0,<60K
267,Data Analyst,"Taylor, Ruiz and Padilla","Barnettburgh, BO",57957-133868,57957,133868,95912.5,80-100K
268,AI Product Manager,Johnson-Roberson,"Port Rachel, HT",91662-156759,91662,156759,124210.5,120-150K
269,AI Researcher,Carey and Sons,"Lindastad, LB",123795-160363,123795,160363,142079.0,120-150K
270,AI Product Manager,"Willis, Smith and Norris","South Aaron, MT",92753-165745,92753,165745,129249.0,120-150K
271,AI Researcher,Gallagher Inc,"Cathyton, AL",94406-130758,94406,130758,112582.0,100-120K
272,Computer Vision Engineer,Jones Inc,"North Thomas, GM",105919-193927,105919,193927,149923.0,120-150K
273,Data Scientist,Coleman-Yoder,"Maxwellchester, LK",129469-211237,129469,211237,170353.0,150-200K
274,ML Engineer,Mcdonald Ltd,"New David, MG",68792-82411,68792,82411,75601.5,60-80K
275,AI Researcher,Anderson-Campbell,"Bestview, AG",92739-133823,92739,133823,113281.0,100-120K
276,Computer Vision Engineer,"Garner, Massey and Lozano","New Douglasburgh, TV",85651-149208,85651,149208,117429.5,100-120K
277,Data Scientist,"White, Waters and Johnson","Daleville, CL",51635-124521,51635,124521,88078.0,80-100K
278,AI Product Manager,Cox-Griffin,"East Melissatown, IN",87231-97496,87231,97496,92363.5,80-100K
279,NLP Engineer,Smith Inc,"Perezfurt, SZ",103271-157584,103271,157584,130427.5,120-150K
280,Quant Researcher,Mason Inc,"Angelafurt, BT",43405-107147,43405,107147,75276.0,60-80K
281,Data Analyst,Clark Group,"Lauraside, US",55825-93053,55825,93053,74439.0,60-80K
282,Data Analyst,Sutton-Weber,"West Anna, MK",96220-194055,96220,194055,145137.5,120-150K
283,Computer Vision Engineer,Stevenson Ltd,"Jeffreyport, IS",123561-166771,123561,166771,145166.0,120-150K
284,Data Scientist,Scott-Wright,"Lake Shelly, CN",91175-121911,91175,121911,106543.0,100-120K
285,ML Engineer,Gonzales-Charles,"South Sarah, JO",84664-173228,84664,173228,128946.0,120-150K
286,Data Analyst,Saunders Inc,"Lake Lisafurt, ER",109743-171570,109743,171570,140656.5,120-150K
287,AI Researcher,Park PLC,"Amandamouth, LT",55502-113844,55502,113844,84673.0,80-100K
288,Data Analyst,Jimenez-Brown,"Stuartfurt, AL",47355-136323,47355,136323,91839.0,80-100K
289,Quant Researcher,Mendoza-Smith,"South Amy, FJ",143690-196277,143690,196277,169983.5,150-200K
290,ML Engineer,Hartman-Torres,"Leeville, GD",56560-97606,56560,97606,77083.0,60-80K
291,AI Researcher,"Johnson, Humphrey and Walsh","Susanland, GQ",149782-235152,149782,235152,192467.0,150-200K
292,AI Product Manager,"Rose, Miller and Gonzalez","Perkinsbury, ES",127612-155925,127612,155925,141768.5,120-150K
293,AI Researcher,Meyer-Randall,"East Tyler, UA",78409-151342,78409,151342,114875.5,100-120K
294,Data Analyst,"Knox, Diaz and Fowler","New Monique, NZ",149023-169526,149023,169526,159274.5,150-200K
295,Quant Researcher,Arnold LLC,"Kathymouth, SB",64779-145970,64779,145970,105374.5,100-120K
296,Data Analyst,Durham LLC,"Lake David, JO",69887-112524,69887,112524,91205.5,80-100K
297,Data Scientist,"Robinson, Chang and Jimenez","South Richardshire, DM",119337-178013,119337,178013,148675.0,120-150K
298,Data Analyst,"Dunn, Anderson and Barber","Melaniestad, ET",139462-194245,139462,194245,166853.5,150-200K
299,ML Engineer,Lee Ltd,"North Rebeccaton, LB",68689-117329,68689,117329,93009.0,80-100K
300,AI Researcher,Powell and Sons,"South Angel, AL",87545-175294,87545,175294,131419.5,120-150K
301,Data Scientist,"Thompson, Bonilla and Caldwell","Wellsport, ER",96034-114094,96034,114094,105064.0,100-120K
302,Quant Researcher,"Allen, Navarro and Palmer","Millerton, SA",71002-108691,71002,108691,89846.5,80-100K
303,Data Analyst,Hunt-Richards,"Michaelview, TO",48576-127886,48576,127886,88231.0,80-100K
304,NLP Engineer,Malone-Rodriguez,"North Johnstad, PY",133128-151676,133128,151676,142402.0,120-150K
305,AI Product Manager,Shields Group,"West Savannahbury, WS",72195-154714,72195,154714,113454.5,100-120K
306,AI Researcher,"Ball, Vasquez and Morales","West Dianastad, KM",70554-81212,70554,81212,75883.0,60-80K
307,Data Scientist,"Johnson, Zuniga and Martinez","Williamberg, TG",72299-109340,72299,109340,90819.5,80-100K
308,Computer Vision Engineer,Bryan-Rios,"Lake Williamton, BT",80922-120813,80922,120813,100867.5,100-120K
309,Data Analyst,"Williams, Garza and Hill","Gateschester, PW",115164-135686,115164,135686,125425.0,120-150K
310,Computer Vision Engineer,Graves Group,"Port Michael, KM",100207-146233,100207,146233,123220.0,120-150K
311,Computer Vision Engineer,"Rogers, Davila and Ashley","North Jamesstad, BO",121180-193454,121180,193454,157317.0,150-200K
312,Data Scientist,Strickland-Werner,"Port Alicia, UY",71373-133244,71373,133244,102308.5,100-120K
313,Data Scientist,"Moreno, Wood and Murillo","North Brittany, TL",41433-118102,41433,118102,79767.5,60-80K
314,ML Engineer,"Singleton, Simon and Harper","Padillashire, KW",134278-152472,134278,152472,143375.0,120-150K
315,AI Researcher,"Dunn, Snyder and Nichols","Port John, LA",52404-71046,52404,71046,61725.0,60-80K
316,NLP Engineer,"Wallace, Gonzales and Wilkins","Josebury, LY",98266-145572,98266,145572,121919.0,120-150K
317,Data Analyst,Turner-Mccarthy,"Ryanberg, MX",134179-212706,134179,212706,173442.5,150-200K
318,ML Engineer,"Reyes, Miller and Burke","West Julie, ZM",66368-81382,66368,81382,73875.0,60-80K
319,AI Product Manager,"Russell, Kim and Harris","South Staceyview, PY",115773-215403,115773,215403,165588.0,150-200K
320,NLP Engineer,Miller-Holland,"Lake Nicole, SB",130032-174733,130032,174733,152382.5,150-200K
321,AI Researcher,Anthony-Gould,"Davisstad, HR",105292-172671,105292,172671,138981.5,120-150K
322,NLP Engineer,Adams-Hill,"Lewisville, PW",98122-119896,98122,119896,109009.0,100-120K
323,AI Product Manager,Salas Inc,"West Veronica, CN",122419-186888,122419,186888,154653.5,150-200K
324,AI Researcher,Morrison-Patel,"South Brianfurt, VE",73317-167850,73317,167850,120583.5,120-150K
325,Data Scientist,Moyer-Simpson,"Lake Ricky, CF",52740-129282,52740,129282,91011.0,80-100K
326,AI Product Manager,Jimenez PLC,"East Sandra, CR",130522-169280,130522,169280,149901.0,120-150K
327,NLP Engineer,Atkinson-Gonzales,"Jonathanland, LB",146948-163508,146948,163508,155228.0,150-200K
328,Quant Researcher,Cook LLC,"Erikastad, TJ",63681-156946,63681,156946,110313.5,100-120K
329,Quant Researcher,Wagner Inc,"Lake Kelseystad, LB",102993-176878,102993,176878,139935.5,120-150K
330,ML Engineer,Galloway-Martinez,"Michaelland, VC",146286-228405,146286,228405,187345.5,150-200K
331,Data Scientist,Love-Rhodes,"Port Elizabeth, CZ",55546-105329,55546,105329,80437.5,80-100K
332,Data Scientist,Stewart-Kennedy,"Lake Kathleenstad, TZ",84124-96081,84124,96081,90102.5,80-100K
333,NLP Engineer,Sparks and Sons,"North Emilymouth, FR",105170-188370,105170,188370,146770.0,120-150K
334,Computer Vision Engineer,White Inc,"Port Robert, MV",55923-98036,55923,98036,76979.5,60-80K
335,AI Researcher,Watson Ltd,"Port Justinfurt, MK",120230-164622,120230,164622,142426.0,120-150K
336,Data Analyst,Clark-Bailey,"North Shelly, KZ",126208-174920,126208,174920,150564.0,150-200K
337,Quant Researcher,Holland-Mcgee,"East Christiebury, LR",123659-207607,123659,207607,165633.0,150-200K
338,Data Scientist,"Cummings, Schmidt and Clarke","Stevenmouth, AD",78431-154672,78431,154672,116551.5,100-120K
339,Computer Vision Engineer,Hines-Mckinney,"Lake Christopher, FR",60552-139539,60552,139539,100045.5,100-120K
340,Data Scientist,Graves and Sons,"West Sara, BB",131559-209584,131559,209584,170571.5,150-200K
341,Computer Vision Engineer,Walker-Davis,"Erinton, MH",122855-194503,122855,194503,158679.0,150-200K
342,ML Engineer,"Finley, Bruce and Wheeler","West Donald, CG",58087-119465,58087,119465,88776.0,80-100K
343,AI Product Manager,Simmons-Evans,"Thompsonport, BH",60085-116808,60085,116808,88446.5,80-100K
344,Computer Vision Engineer,Melton-Salazar,"Sanderston, KG",146409-165202,146409,165202,155805.5,150-200K
345,Data Analyst,"Anthony, Miller and Russell","East Linda, NZ",120234-139093,120234,139093,129663.5,120-150K
346,AI Researcher,Young-Anderson,"East Ryantown, BZ",104105-197396,104105,197396,150750.5,150-200K
347,NLP Engineer,"Conway, Hernandez and Perez","Nunezside, TG",148487-177884,148487,177884,163185.5,150-200K
348,Quant Researcher,Anderson and Sons,"Jadeview, BF",80455-100773,80455,100773,90614.0,80-100K
349,NLP Engineer,Ware-Ellis,"Leeview, MA",115657-181953,115657,181953,148805.0,120-150K
350,AI Product Manager,"Snyder, Simpson and Maxwell","East Robert, CV",97381-144492,97381,144492,120936.5,120-150K
351,AI Researcher,Ellis Ltd,"Bullockton, KP",55751-133772,55751,133772,94761.5,80-100K
352,Computer Vision Engineer,"Blair, Ruiz and Sanchez","Perezview, SN",90552-188412,90552,188412,139482.0,120-150K
353,ML Engineer,Griffin-Dalton,"Knightmouth, AF",69230-128642,69230,128642,98936.0,80-100K
354,Data Analyst,Alexander PLC,"Lake Marcia, MT",71489-149503,71489,149503,110496.0,100-120K
355,Quant Researcher,"Velazquez, Brewer and Murphy","Mooreville, NP",57739-75267,57739,75267,66503.0,60-80K
356,Quant Researcher,Bean LLC,"Port Matthewhaven, ST",149192-228942,149192,228942,189067.0,150-200K
357,ML Engineer,Rogers-Villanueva,"New Kenneth, DO",91346-160302,91346,160302,125824.0,120-150K
358,Data Analyst,Taylor PLC,"Schroederport, DK",56886-146884,56886,146884,101885.0,100-120K
359,Quant Researcher,Lee Group,"Taylorstad, MR",56258-108983,56258,108983,82620.5,80-100K
360,AI Product Manager,"Miller, Browning and Shaw","Bryanburgh, SK",139096-176960,139096,176960,158028.0,150-200K
361,NLP Engineer,"Branch, Elliott and Ramirez","New Micheletown, NZ",120316-133437,120316,133437,126876.5,120-150K
362,AI Product Manager,"Reyes, Vincent and Hayes","Kathleenton, IQ",48868-94542,48868,94542,71705.0,60-80K
363,NLP Engineer,Rose Ltd,"South Brianmouth, JM",108994-183026,108994,183026,146010.0,120-150K
364,AI Product Manager,Miller-Bishop,"West Stephaniefort, FR",118921-192736,118921,192736,155828.5,150-200K
365,AI Product Manager,Krueger-Tanner,"Port Rebecca, US",57113-75630,57113,75630,66371.5,60-80K
366,AI Product Manager,"Johnson, Castaneda and Duke","Powellshire, JM",70702-164914,70702,164914,117808.0,100-120K
367,Data Analyst,"Riley, Beltran and Lucero","North Natalie, EC",114639-183492,114639,183492,149065.5,120-150K
368,AI Product Manager,Perez-Williams,"West Denisetown, VU",110697-201149,110697,201149,155923.0,150-200K
369,Data Analyst,Silva-Russell,"Petersonchester, UG",68664-136603,68664,136603,102633.5,100-120K
370,NLP Engineer,"Matthews, Bailey and Banks","Daughertyborough, SA",64445-150617,64445,150617,107531.0,100-120K
371,Quant Researcher,Santiago-King,"Lake Linda, AT",74954-114010,74954,114010,94482.0,80-100K
372,AI Researcher,"Caldwell, Richardson and Hines","North Jesusfurt, AL",83014-110116,83014,110116,96565.0,80-100K
373,ML Engineer,"Washington, Smith and Hicks","West Regina, AG",146097-192440,146097,192440,169268.5,150-200K
374,Data Analyst,"Cummings, Ball and Owens","Boydtown, HT",50137-121449,50137,121449,85793.0,80-100K
375,NLP Engineer,"Harrington, Gross and Kim","Lake Lisamouth, CR",96091-176352,96091,176352,136221.5,120-150K
376,AI Product Manager,"Bryan, Harding and Hamilton","Campbellburgh, PL",118753-156568,118753,156568,137660.5,120-150K
377,Quant Researcher,"Miller, Cox and Clark","Jacksonberg, MR",56022-87385,56022,87385,71703.5,60-80K
378,NLP Engineer,Watson-Boyle,"Geraldville, TT",65449-93935,65449,93935,79692.0,60-80K
379,Quant Researcher,"Montoya, Chambers and Bennett","Odommouth, JO",53432-134809,53432,134809,94120.5,80-100K
380,Quant Researcher,"Fields, Porter and Martinez","New Dawn, CV",91250-117518,91250,117518,104384.0,100-120K
381,Data Scientist,"Gallegos, Ruiz and Ross","Proctorbury, HR",56274-130011,56274,130011,93142.5,80-100K
382,Computer Vision Engineer,Ingram LLC,"Gonzalezbury, TW",100532-123437,100532,123437,111984.5,100-120K
383,AI Product Manager,Moody Inc,"West Benjamin, DJ",133743-144254,133743,144254,138998.5,120-150K
384,AI Product Manager,Walls-Kidd,"Wheelermouth, UY",44510-92759,44510,92759,68634.5,60-80K
385,NLP Engineer,Mullins Group,"Brianview, DJ",88577-147284,88577,147284,117930.5,100-120K
386,NLP Engineer,King Group,"New Jeffreyhaven, AE",129724-218042,129724,218042,173883.0,150-200K
387,Quant Researcher,Hansen-Stone,"West William, ID",41023-80713,41023,80713,60868.0,60-80K
388,ML Engineer,Gardner Group,"Port Monicaborough, KW",106371-127550,106371,127550,116960.5,100-120K
389,AI Researcher,Leonard-Duke,"Patrickfurt, BD",56530-75014,56530,75014,65772.0,60-80K
390,NLP Engineer,Patton and Sons,"West Melissa, MH",119266-200044,119266,200044,159655.0,150-200K
391,AI Product Manager,Vazquez PLC,"New Matthew, SC",131807-227051,131807,227051,179429.0,150-200K
392,ML Engineer,Romero PLC,"Christianland, PT",50349-109003,50349,109003,79676.0,60-80K
393,Quant Researcher,Howell PLC,"Millermouth, CF",56567-116937,56567,116937,86752.0,80-100K
394,Data Analyst,Beltran PLC,"Alexiston, UY",137094-205303,137094,205303,171198.5,150-200K
395,ML Engineer,Browning Inc,"Shariborough, BO",123710-203362,123710,203362,163536.0,150-200K
396,Data Scientist,Strong-Davis,"Jasonbury, CD",120259-184163,120259,184163,152211.0,150-200K
397,Quant Researcher,"Richardson, Burton and Stephens","Timothyland, LR",131912-166499,131912,166499,149205.5,120-150K
398,NLP Engineer,Salinas-Taylor,"Georgeport, CI",74468-85718,74468,85718,80093.0,80-100K
399,Data Analyst,Hunt Ltd,"Jacksonfort, PG",43013-128940,43013,128940,85976.5,80-100K
400,Data Scientist,Carr Group,"Murphymouth, GM",55605-70305,55605,70305,62955.0,60-80K
401,NLP Engineer,Harris LLC,"South Randytown, PA",99742-185700,99742,185700,142721.0,120-150K
402,AI Product Manager,Reyes-Lowery,"Samanthaborough, VA",103675-173394,103675,173394,138534.5,120-150K
403,Computer Vision Engineer,"Charles, Henry and Stark","Valenzuelaborough, BF",126438-181388,126438,181388,153913.0,150-200K
404,NLP Engineer,"Hill, Lucas and Alvarez","Adamport, LC",45855-71005,45855,71005,58430.0,<60K
405,AI Researcher,Stone-Lee,"North Rebecca, LS",77831-145508,77831,145508,111669.5,100-120K
406,Quant Researcher,"Johnson, Williams and Perkins","Bennettland, SN",91591-110529,91591,110529,101060.0,100-120K
407,AI Researcher,Hays-Smith,"North Kristin, LC",115140-139207,115140,139207,127173.5,120-150K
408,ML Engineer,Hansen-Martin,"Jessicaborough, BB",52749-82725,52749,82725,67737.0,60-80K
409,Quant Researcher,Calderon Inc,"Alexanderfort, PT",59860-82154,59860,82154,71007.0,60-80K
410,AI Researcher,Brown Group,"Jameston, RO",134954-197152,134954,197152,166053.0,150-200K
411,Data Analyst,"Robertson, Davis and Gray","Martintown, TW",89200-180591,89200,180591,134895.5,120-150K
412,AI Researcher,"Anderson, Lawrence and Drake","Annastad, AT",54169-136576,54169,136576,95372.5,80-100K
413,Data Scientist,Lynn-Burke,"East Carolport, BA",77375-151774,77375,151774,114574.5,100-120K
414,AI Product Manager,Travis-Glass,"Simmonsside, MW",44125-73147,44125,73147,58636.0,<60K
415,Data Analyst,Leonard LLC,"Bellfort, MV",68767-93624,68767,93624,81195.5,80-100K
416,ML Engineer,"Kim, Allison and Ryan","Bowersberg, BD",43289-102091,43289,102091,72690.0,60-80K
417,AI Product Manager,"Ellis, Townsend and Harrison","South Andreamouth, AF",99708-126007,99708,126007,112857.5,100-120K
418,ML Engineer,"Steele, Aguilar and Jackson","North Amandamouth, IE",57692-81756,57692,81756,69724.0,60-80K
419,AI Researcher,Peck Group,"West Christopherville, HR",54082-149736,54082,149736,101909.0,100-120K
420,Data Analyst,Higgins-Hall,"Suttonland, MV",101456-135672,101456,135672,118564.0,100-120K
421,AI Researcher,"Hicks, Sullivan and Kline","Steveborough, LR",77948-107734,77948,107734,92841.0,80-100K
422,AI Researcher,Marquez and Sons,"East Aaron, IQ",143838-191740,143838,191740,167789.0,150-200K
423,Quant Researcher,Moore-Mann,"Melvintown, HT",64090-112937,64090,112937,88513.5,80-100K
424,ML Engineer,Ramirez Ltd,"South Jeremyton, AM",67555-113613,67555,113613,90584.0,80-100K
425,Computer Vision Engineer,"Garcia, Drake and Gonzalez","Jamesfurt, BW",73755-149397,73755,149397,111576.0,100-120K
426,Data Analyst,"Edwards, Jackson and Baker","Sullivanshire, WS",147219-223596,147219,223596,185407.5,150-200K
427,NLP Engineer,Turner Group,"Mariaburgh, AT",120574-164253,120574,164253,142413.5,120-150K
428,Quant Researcher,Castro PLC,"West Tammie, KW",76450-162635,76450,162635,119542.5,100-120K
429,ML Engineer,"Coffey, Shannon and Mclean","Johnfurt, MR",105179-161042,105179,161042,133110.5,120-150K
430,Computer Vision Engineer,Wilcox Ltd,"Robertsonbury, VN",100296-111823,100296,111823,106059.5,100-120K
431,AI Product Manager,Mcbride-Skinner,"Port Daleborough, MW",53381-103735,53381,103735,78558.0,60-80K
432,AI Researcher,Alexander Inc,"East Lynnchester, FI",116301-214253,116301,214253,165277.0,150-200K
433,AI Researcher,Ramsey-Barnes,"Jackburgh, BB",140443-182231,140443,182231,161337.0,150-200K
434,NLP Engineer,Clark and Sons,"East Samuelfort, PS",92799-159163,92799,159163,125981.0,120-150K
435,AI Product Manager,Blair-Shaffer,"Lindseymouth, CM",48181-75949,48181,75949,62065.0,60-80K
436,Quant Researcher,Salazar-Clark,"New Samanthaport, MC",72489-167549,72489,167549,120019.0,120-150K
437,Computer Vision Engineer,Jones-Simpson,"Charlottechester, BZ",140658-230833,140658,230833,185745.5,150-200K
438,Data Scientist,Johnson-Jackson,"Lake Meganborough, MX",130536-167334,130536,167334,148935.0,120-150K
439,Quant Researcher,Lane-Rodriguez,"South Katherine, DE",81950-133686,81950,133686,107818.0,100-120K
440,Quant Researcher,"Jones, Thompson and Gomez","West Gregorychester, ET",134169-173479,134169,173479,153824.0,150-200K
441,ML Engineer,"Ho, Mitchell and King","Port Carolineside, SG",40824-92636,40824,92636,66730.0,60-80K
442,Quant Researcher,Mathis-Davila,"West Bethchester, HR",94799-136985,94799,136985,115892.0,100-120K
443,Computer Vision Engineer,Perez-Hawkins,"New Frederickstad, NA",83771-94234,83771,94234,89002.5,80-100K
444,ML Engineer,"Perez, Butler and Carroll","Lauraland, KZ",115058-174712,115058,174712,144885.0,120-150K
445,Computer Vision Engineer,Ford PLC,"East Robert, RS",119046-198687,119046,198687,158866.5,150-200K
446,Computer Vision Engineer,Rivera Ltd,"West Bonnieville, CA",76496-169636,76496,169636,123066.0,120-150K
447,Computer Vision Engineer,Thompson-White,"Coryfurt, KG",114726-166530,114726,166530,140628.0,120-150K
